project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
inDriver/laniakea-gradle-plugin,error with test,7.0.2,no test,,,,,1,4
jonatino/JOGL2D,error with test,6.0.1,no test,,,,,1,4
stevehanson/spring-mvc-simple,F,,N/A,,,,,0,4
carlosgsouza/gradle-console,F,2.3,N/A,,,,,0,4
evgeny-goldin/gradle-plugins,F,1.8,N/A,,,,,0,12
awrichar/gradle-external-build,F,,N/A,,,,,0,4
lucid-lynxz/WebhookServer,F,4.6,N/A,,,,,0,4
sVoxelDev/multi-platform-plugin-template:api,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:core,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:bukkit,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:bungeecord,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:minestom,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:nukkit,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:paper,error with test,7.3,run time error,,,,,1,8
sVoxelDev/multi-platform-plugin-template:platform:sponge,error with test,7.3,run time error,,,,,2,8
sVoxelDev/multi-platform-plugin-template:platform:velocity,error with test,7.3,run time error,,,,,2,8
bmuschko/docker-compose-integration-testing,error with test,4.7,run time error,,,,,0,8
kellyrob99/gradleAntImport,F,,N/A,,,,,0,4
bb4/bb4-games,F,7.6,N/A,,,,,0,8
gradle/native-samples-swift-library,F,,N/A,,,,,0,4
ducklib/DuckGen,F,4.0,N/A,,,,,0,4
chanhi2000/TornadoFxStarter,F,4.4,N/A,,,,,0,4
wwalpha/aws-lambda-java,F,,N/A,,,,,0,4
Djacke/spring-boot-mmr-starter,error with test,4.8,run time error,,,,,4,8
lyasee/spring-multi-project:common-api,error with test,4.8.1,run time error,,,,,0,4
lyasee/spring-multi-project:common-core,error with test,4.8.1,run time error,,,,,0,4
lyasee/spring-multi-project:common-web,error with test,4.8.1,no test,,,,,0,4
ryudung/gradle-multi-project-jpa-querydsl-simple:common,error with test,4.8,no test,,,,,0,4
ryudung/gradle-multi-project-jpa-querydsl-simple:domain,error with test,4.8,run time error,,,,,0,8
ryudung/gradle-multi-project-jpa-querydsl-simple:web,error with test,4.8,run time error,,,,,0,8
pedroeml/sales-batch-watcher,error with test,6.3,run time error,,,,,0,8
savannahar68/gradle-multi-module-docker-kubernetes-template:commons,error with test,7.0,fail to add plugin,,,,,1,4
savannahar68/gradle-multi-module-docker-kubernetes-template:compute-engine,error with test,7.0,fail to add plugin,,,,,1,4
savannahar68/gradle-multi-module-docker-kubernetes-template:query-service,error with test,7.0,fail to add plugin,,,,,1,4
jvalentino/gradlebook-04.01.03-dep-plugin-multi,error with test,4.3,run time error,,,,,0,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring,error with test,7.1.1,no test,,,,,1,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:cqrs-and-eventsourcing-approach,error with test,7.1.1,no test,,,,,1,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach,error with test,7.1.1,no test,,,,,1,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:account-service,error with test,7.1.1,no test,,,,,1,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:account-service:application,error with test,7.1.1,run time error,,,,,1,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:account-service:infrastructure,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:account-service:model,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:api-gateway,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:inventory-service,error with test,7.1.1,no test,,,,,2,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:inventory-service:application,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:inventory-service:infrastructure,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:inventory-service:model,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:shipping-service,error with test,7.1.1,no test,,,,,2,4
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:shipping-service:application,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:shipping-service:infrastructure,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:data-centric-approach:shipping-service:model,error with test,7.1.1,run time error,,,,,2,8
bhuwanupadhyay/gradle-multi-module-project-for-spring-boot:java-spring:domain-oriented-approach,error with test,7.1.1,no test,,,,,2,4
tobiasschaefer/micronaut-camunda-external-client-example-java-gradle:client,error with test,7.3.1,fail to add plugin,,,,,0,4
tobiasschaefer/micronaut-camunda-external-client-example-java-gradle:server,error with test,7.3.1,fail to add plugin,,,,,0,4
iceBear67/gradi,error with test,7.4,fail to add plugin,,,,,0,8
kgromov/bencmarks-with-report,error with test,6.0,no test,,,,,0,4
djangofan/gatling-jar-with-gradle,F,4.8,N/A,,,,,0,4
kemlo77/gradle-testng-rest-assured,F,,N/A,,,,,0,4
Mr-LiuDC/gradle-multiple-module:common-一般支持模块Common,error with test,3.5.1,run time error,,,,,0,4
Mr-LiuDC/gradle-multiple-module:dto-数据传输模块DTO,error with test,3.5.1,run time error,,,,,1,4
Mr-LiuDC/gradle-multiple-module:entity-数据持久化对象Entity,error with test,3.5.1,run time error,,,,,1,4
Mr-LiuDC/gradle-multiple-module:repository-数据访问层Repository,error with test,3.5.1,run time error,,,,,1,4
Mr-LiuDC/gradle-multiple-module:rest-Rest接口,error with test,3.5.1,run time error,,,,,1,4
Mr-LiuDC/gradle-multiple-module:service-服务层Service,error with test,3.5.1,run time error,,,,,1,4
Mr-LiuDC/gradle-multiple-module:utils,error with test,3.5.1,run time error,,,,,1,8
Mr-LiuDC/gradle-multiple-module:web-Web层,error with test,3.5.1,run time error,,,,,1,4
triberay/gradle-liferay-docker-plugin,error with test,4.8.1,no test,,,,,0,4
PacifistMC/Forgix,F,7.4,N/A,,,,,0,4
bmuschko/todo,F,1.7,N/A,,,,,0,12
Blastman/webpack-gradle,F,2.12,N/A,,,,,0,12
rackerlabs/gradle-jaxb-plugin,F,4.5,N/A,,,,,0,4
The-Igor/multiModuleJava9plusJavaFXSupport:main_project,error with test,4.10.3,no test,,,,,0,4
The-Igor/multiModuleJava9plusJavaFXSupport:utils_project,error with test,4.10.3,no test,,,,,0,4
unsaved/gradle-javaPropFile-plugin,F,2.1,N/A,,,,,0,12
typelead/eta-init,error with test,4.9,run time error,,,,,0,8
seenukarthi/jaspergradle,F,,N/A,,,,,0,4
eclipsesource/dockerizor,F,4.0.2,N/A,,,,,0,4
kinsleykajiva/JavaFx-template-with-Gradle-and-Proguard,F,3.3,N/A,,,,,0,4
sebastianharko/gradle-sonar-java-jacoco-scalatest-junit,F,1.11,N/A,,,,,0,4
will-gilbert/easyrules-tutorials-groovy,F,4.4.1,N/A,,,,,0,4
ChengLong/GradleOfflineBuildDemo,F,2.4,N/A,,,,,0,4
rubytomato/demo-spring-security-simple,error with test,6.3,run time error,,,,,0,8
jayware/gradle-osgi-ds,error with test,5.2.1,no test,,,,,1,4
rominirani/HelloAppEngineGradle,F,,N/A,,,,,0,4
peterae86/spring-boot-gradle-travis-ci-demo,F,,N/A,,,,,0,4
mperry/frege-gradle-example:frege-java,error with test,2.7,run time error,,,,,0,8
mperry/frege-gradle-example:java-frege,error with test,2.7,run time error,,,,,0,8
mperry/frege-gradle-example:pure-frege,error with test,2.7,run time error,,,,,0,8
geoneubie/gspringmvc,F,,N/A,,,,,0,4
OnineBX/liannu,error with test,2.5,run time error,,,,,0,8
gripes/gripes-test,F,1.0,N/A,,,,,0,12
fwelland/Submarine,F,,N/A,,,,,0,4
nasoym/jitpack_test,F,2.0,N/A,,,,,0,12
kodcu/gaspectj,F,2.1,N/A,,,,,0,8
atauber/gradi,F,,N/A,,,,,0,4
chbatey/GroovyTestingJava,F,,N/A,,,,,0,4
megamsys/sparkbuilder,F,,N/A,,,,,0,4
pagafa/eclipseWtpBase,error with test,2.2.1,no test,,,,,0,4
giulianobertoti/skills_heroku,F,,N/A,,,,,0,4
ramesh-lingappan/gae-dynamic-config-demo,error with test,4.8,no test,,,,,0,4
Vertabelo/vertabelo-mobile-orm-gradle-plugin,F,,N/A,,,,,0,4
demkom58/gradle-spring-boot-deploy-example,error with test,7.1,run time error,,,,,0,8
itzg/simple-boot-image-gradle-plugin,error with test,7.5.1,run time error,,,,,0,12
tkgregory/gradle-java-library-plugin-library,error with test,8.0,no test,,,,,0,4
foragerr/SO-35302414-local-gradle-plugin,F,,N/A,,,,,0,4
milos85vasic/Kotlin-Factory,F,,N/A,,,,,0,4
secureCodeBox/defectdojo-client-java,error with test,7.4.2,run time error,,,,,0,8
mchorse/bbs-sample-mod,error with test,7.3.1,run time error,,,,,0,28
cotchan/spring-boot-with-react-module,error with test,7.4,run time error,,,,,0,8
dibyang/pf4boot-plugin,error with test,6.1,0,,,,,4,112
jvalentino/gradlebook-05.02.01-groovy-coverage-and-you,error with test,4.3,run time error,,,,,0,8
maladdicted/JFXTetris,error with test,7.1.1,run time error,,,,,0,28
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:api-gateway-service,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:auth-service,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:config-client-git,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:config-server,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:config-server-git,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:elastic-service,error with test,7.4,no test,,,,,1,4
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:main-service,error with test,7.4,run time error,,,,,1,8
GozdeSaygiliYalcin/spring-boot-microservices-competition-project-app:user-service,error with test,7.4,run time error,,,,,1,8
Esri/arcgis-runtime-samples-java,error with test,7.3,no test,,,,,3,20
pablisco/ramBuild,F,3.3,N/A,,,,,0,4
jruby-gradle/jruby-gradle-plugin,F,5.4.1,N/A,,,,,0,8
kevin70/springboot-vue-webpack-examples,F,,N/A,,,,,0,4
hotchemi/gradle-proguard-plugin,F,2.1,N/A,,,,,0,8
gluonhq/gluonfx-gradle-plugin,error with test,6.3,no test,,,,,1,4
lizhangqu/AndroidGradlePluginCodeViewer:library,error with test,4.10.2,no test,,,,,0,4
ome/omero-insight,F,,N/A,,,,,0,4
Nodeclipse/GradleEditor,F,,N/A,,,,,0,4
mike-neck/gradle-sample-web,F,,N/A,,,,,0,4
alfa-laboratory/cucumber-parallel-test-gradle-plugin,F,4.6,N/A,,,,,0,12
ekim197711/springboot-docker-gradle,error with test,5.4.1,run time error,,,,,0,8
xyzlast/gradle_multi_project_test,F,,N/A,,,,,0,4
harbby/gradle-serviceloader,error with test,7.2,run time error,,,,,0,8
gatling/gatling-gradle-plugin-demo-scala,error with test,8.0.2,no test,,,,,0,4
kui/gatling-gradle-example,F,,N/A,,,,,0,4
tomaszkapron/spring-boot-rest-api-recipes,error with test,7.3.1,run time error,,,,,0,8
cureforoptimism/discordbase,error with test,7.2,no test,,,,,1,4
lucasstarsz/javafx-template,error with test,7.0.2,no test,,,,,0,4
joinfaces/joinfaces-gradle-war-example,F,8.0.2,N/A,,,,,0,8
edysegura/gradle-javaweb,F,3.3,N/A,,,,,0,12
allure-examples/allure-gradle-junit-example,F,,N/A,,,,,0,4
nesayus/gradle.qt,F,,N/A,,,,,0,4
andreas-schilling/joda-beans-gradle-plugin,error with test,4.1,no test,,,,,0,4
daggerok/spring-streaming-with-kafka,F,4.7,N/A,,,,,0,4
nebula-plugins/lock-experimental,F,3.2.1,N/A,,,,,0,8
rundis/generic-gradle-model,F,,N/A,,,,,0,4
noproxy/gradle-plugin-kit,F,6.8.2,N/A,,,,,1,8
manosbatsis/gradle-reflections-plugin,F,4.2.1,N/A,,,,,0,4
breandan/jooq-gradle-demo,error with test,2.0,run time error,,,,,0,24
jvalentino/gradlebook-03.02-hello-world-private,error with test,4.3,no test,,,,,0,4
jreznot/power-cli,error with test,4.8,no test,,,,,0,4
okanaydin/KotlinBuildSrc:app,error with test,5.6.4,no test,,,,,2,4
okanaydin/KotlinBuildSrc:buildSrc,error with test,5.6.4,no test,,,,,2,4
0,0,0,0,18,104
SouthEugeneRoboticsTeam/Robot-Base,F,5.1,N/A,,,,,0,8
timyates/minimal-groovy-storm-starter,F,,N/A,,,,,0,4
GrossFabricHackers/faucet,error with test,7.0,no test,,,,,1,4
timostrating/parkingsimulator,F,2.14.1,N/A,,,,,0,12
AuraDevelopmentTeam/InvSync,F,5.6.4,N/A,,,,,0,8
jeremynoesen/VolleyBall,error with test,6.7,run time error,,,,,0,40
MansurAshraf/gradle-scalastyle-plugin,F,1.11,N/A,,,,,0,12
babbaj/AsmLibGradle,F,4.8,N/A,,,,,0,8
SagarKisanAvhad/1.01-Exercise-RunYourFirstTask,error with test,3.3,no test,,,,,0,4
Robothy/gradle-bom-example,error with test,6.7,no test,,,,,0,4
juni103/SpringBootJPAGradle-JavaFx,error with test,5.4.1,run time error,,,,,0,40
jarnoharno/gradle-github-packages-plugin,error with test,6.0.1,no test,,,,,0,4
wantiancheng/scala-gradle-demo,F,,N/A,,,,,0,4
basakpie/vaadin-gradle-springboot-sample,F,3.1,N/A,,,,,0,12
harshild/gradle-java-seed,F,2.13,N/A,,,,,0,4
wolfs/gradle-idea-import-buildsrc,error with test,3.5,no test,,,,,0,4
laenger/JobDslGradleProject,error with test,2.12,no test,,,,,0,4
oehme/analysing-gradle-performance,F,2.14.1,N/A,,,,,0,8
scr/gradle-transitive-deps:consumer1,error with test,3.5,no test,,,,,0,4
scr/gradle-transitive-deps:consumer2,error with test,3.5,no test,,,,,0,4
scr/gradle-transitive-deps:publisher1,error with test,3.5,no test,,,,,0,4
scr/gradle-transitive-deps:publisher2,error with test,3.5,no test,,,,,0,4
PiyushChaudhari/spring-boot-multi-module-project,F,,N/A,,,,,0,4
gmullerb/code-common-tasks,F,4.10.2,N/A,,,,,0,8
yquest/template,F,5.2.1,N/A,,,,,0,8
TomPlum/domain-driven-design-template:application,error with test,4.8.1,no test,,,,,0,4
TomPlum/domain-driven-design-template:domain,error with test,4.8.1,no test,,,,,0,4
TomPlum/domain-driven-design-template:infrastructure,error with test,4.8.1,no test,,,,,0,4
TomPlum/domain-driven-design-template:test,error with test,4.8.1,no test,,,,,0,4
pengzh13579/spring-common-cloud:cloud-common-config,error with test,3.5,run time error,,,,,0,16
pengzh13579/spring-common-cloud:cloud-discovery-eureka,error with test,3.5,no test,,,,,1,4
pengzh13579/spring-common-cloud:cloud-system-customer,error with test,3.5,run time error,,,,,1,16
pengzh13579/spring-common-cloud:cloud-system-provider,error with test,3.5,run time error,,,,,1,16
bphalak/GradleTest,F,2.9,N/A,,,,,0,12
qiqitangtang/gradleDemo,F,,N/A,,,,,0,4
Gvo3d/GradleTest,error with test,3.1,no test,,,,,0,4
frc1334/GradleRIO,F,2.2.1,N/A,,,,,1,4
theBowja/GradleTrash,error with test,2.13,no test,,,,,0,4
nelon1990/GradleToolkit,error with test,3.3,no test,,,,,0,4
macnowak/GradleMultiModule,F,,N/A,,,,,0,4
ZenDarva/GradleMultiprojectExample,F,3.1,N/A,,,,,0,4
e13mort/GradleTaskTimerPlugin,error with test,3.1,run time error,,,,,0,8
sgrillon14/GradleSampleUt,F,3.2,N/A,,,,,0,4
jakubnabrdalik/spring-boot-gradle-starter,F,1.8,N/A,,,,,0,12
dave-ellis/gradle-swagger-plugin,F,,N/A,,,,,0,4
ev3dev-lang-java/template-project-gradle,error with test,5.6.1,no test,,,,,0,4
thomaslee/gradle-thrift-plugin,F,,N/A,,,,,0,4
HCL-TECH-SOFTWARE/appscan-source-gradle-plugin,F,,N/A,,,,,0,4
tcawley/gradle-protobuf-plugin,F,1.12,N/A,,,,,0,4
vitorsalgado/cs-desafio-java,F,4.9,N/A,,,,,0,8
ryudongjae/MVC,F,,N/A,,,,,0,4
devsegur/kkgm,F,7.0,N/A,,,,,0,4
kiptubei/ThunesCalculator,error with test,6.2,run time error,,,,,0,8
okitaAsuka/excel2mysql,F,,N/A,,,,,0,4
zlw-qa/sbermarket_project,F,,N/A,,,,,0,4
Nanamiiiii/NetworkWebCameraHost,error with test,7.2,no test,,,,,0,4
burning-eggs/tin,error with test,7.1,no test,,,,,0,4
matthesvoss/MiniMetroAI,error with test,7.4.2,no test,,,,,0,4
unidev-platform/unidev-parser:unidev-parser,error with test,7.2,run time error,,,,,0,8
BrainStone/TruncateablePrimes:lib,error with test,4.9,no test,,,,,0,4
openrndr/dokgen,error with test,7.2,no test,,,,,2,4
soft-stech/sip4k,error with test,6.6.1,fail to add plugin,,,,,1,4
fastjengine/fastj-groovy-template,error with test,7.5.1,run time error,,,,,0,8
daggerok/spring-boot-runtime-datasource-initialization,F,4.6,N/A,,,,,0,8
vatolinrp/bitcoin-esb,F,4.3,N/A,,,,,0,8
smile921/web3j.demo.etherum,error with test,3.4.1,run time error,,,,,0,8
ksoichiro/gradle-summary-plugin,F,3.3,N/A,,,,,0,4
quangctkm9207/rest-webservice-gradle,error with test,3.3,no test,,,,,0,4
ysb33r/gradle-cloudci-plugin,F,4.10.3,N/A,,,,,0,4
jamierocks/Card,F,,N/A,,,,,0,4
Discord4J-Addons/Discord4J-Gradle-Plugin,error with test,2.9,run time error,,,,,0,8
michalborek/bower-to-prod-gradle-plugin,F,2.11,N/A,,,,,0,12
danskespil/gradle-plugin-test-spock-helpers,F,4.3,N/A,,,,,0,4
38leinaD/tdd-gradle-plugin,error with test,4.2.1,no test,,,,,0,4
evant/android-gradle-jack-plugin,F,,N/A,,,,,0,4
brookslyrette/gradle-jacoco-coverage,F,2.7,N/A,,,,,0,4
ajdevries/gradle-sparkjava-sample,F,2.11,N/A,,,,,0,4
maxd/javafx-gradle-plugin_kotlin,F,2.13,N/A,,,,,0,8
dlienko/kotlin-guice-gradle-test,error with test,2.9,no test,,,,,0,4
zawn/android-gradle-plugin-src,F,,N/A,,,,,0,4
Chaedae/SpringGradleProject,error with test,4.3,no test,,,,,0,4
remondis-it/gradle-project-template,error with test,4.1,no test,,,,,0,4
xkuokuo/aws-lambda-gradle-template,F,,N/A,,,,,0,4
jumormt/SpecialStringGradle,F,,N/A,,,,,0,4
nelkinda-templates/template-java-gradle,error with test,7.5.1,run time error,,,,,1,8
randomizedtesting/gradle-randomized-testing-plugin,F,,N/A,,,,,0,4
team-supercharge/roboblender-proguard-gradle-plugin,F,2.14,N/A,,,,,0,12
hong-il/springboot-gradle-multi-modules:module-api,error with test,6.0.1,run time error,,,,,1,8
hong-il/springboot-gradle-multi-modules:module-common,error with test,6.0.1,no test,,,,,1,4
hong-il/springboot-gradle-multi-modules:module-web,error with test,6.0.1,no test,,,,,1,4
robin-a-meade/example-gradle-oracle,error with test,3.3,no test,,,,,0,4
griffio/gradle-project-apt-example:annotations,error with test,2.6,no test,,,,,0,4
griffio/gradle-project-apt-example:application,error with test,2.6,run time error,,,,,0,8
griffio/gradle-project-apt-example:processor,error with test,2.6,no test,,,,,0,4
FibreFoX/javafx-gradle-plugin,error with test,4.4.1,run time error,,,,,0,48
novoda/gradle-static-analysis-plugin,F,5.6.3,N/A,,,,,0,8
kingston-csj/mmorpg:game-common,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-data-starter,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-mq,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-net,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-protocol,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-rpc,error with test,6.8,run time error,,,,,1,8
kingston-csj/mmorpg:game-server,error with test,6.8,run time error,,,,,1,8
ikidou/Retrofit2Demo:client,error with test,2.14.1,no test,,,,,0,4
ikidou/Retrofit2Demo:server,error with test,2.14.1,no test,,,,,0,4
sauce-archives/calculator-test-gradle,F,2.1,N/A,,,,,0,12
chronodm/scala-project-template,F,3.3,N/A,,,,,0,12
wpilibsuite/thirdparty-googletest,error with test,8.1,no test,,,,,0,4
vigoo/scala-akka-gradle-example,F,3.1,N/A,,,,,0,4
esdrasbeleza/JBehaveWithGradle,F,,N/A,,,,,0,4
pylejowdmn/springboot-gradle-s2i,F,,N/A,,,,,0,4
aleksdikanski/gradle-kafka-test-plugin,F,2.5,N/A,,,,,0,4
fly2wind/gradle-gitflow-plugin,F,1.10,N/A,,,,,0,4
mpfau/mvn2gradle,F,,N/A,,,,,0,4
p14n/vertx-gradle-clojure,F,1.4,N/A,,,,,0,12
vivart/multi-module-gradle,F,,N/A,,,,,0,4
kaiinkinen/gradle-preprocessor-plugin,F,,N/A,,,,,0,4
idurkan/StockWatcher-gradle,F,,N/A,,,,,0,4
koenongena/gradlefx_full_sample,F,,N/A,,,,,0,4
sassembla/SampleScalaGradle,F,1.0,N/A,,,,,0,4
silverjava/moco-gradle-plugin,F,1.4,N/A,,,,,0,4
akhikhl/rooty,F,,N/A,,,,,0,4
radimk/PDETestExampleProjectsWithGradle,F,2.0,N/A,,,,,0,8
cjstehno/coffeaelectronica,error with test,4.5.1,no test,,,,,0,4
yuanhoujun/intellij-generate-serial-version-uid-plugin,error with test,5.2.1,fail to add plugin,,,,,2,4
UnsafePointer/android-cd-travis-example,F,1.10,N/A,,,,,0,12
Muzamilabdallah/Multi_module_Architecture,F,7.2,N/A,,,,,2,8
hyperiumjailbreak/client,F,,N/A,,,,,0,4
rosjava/rosjava_bootstrap,F,4.10.2,N/A,,,,,0,8
xfhy/GradleStudy:app,error with test,5.6.4,no test,,,,,3,4
gatling/gatling-gradle-plugin-demo,error with test,6.6.1,no test,,,,,0,4
musketyr/gradle-fatjar-plugin,F,2.0,N/A,,,,,0,12
yongjhih/gradle-init.rxjava,F,2.2.1,N/A,,,,,0,12
kimble/gradle-web-runner,F,2.12,N/A,,,,,0,12
mkopylec/gradle-supervisor-deploy-plugin,error with test,2.3,no test,,,,,0,4
phensley/gradle-eclipse-checkstyle,F,,N/A,,,,,0,4
JeffLeFoll/KataJava-BaseGradle,F,2.3,N/A,,,,,0,4
Ekito/gradle-doxia-plugin,F,,N/A,,,,,0,4
adam-wyluda/simple-gradle-manager,F,,N/A,,,,,0,4
robfletcher/gradle-watch-demo,F,1.6,N/A,,,,,0,8
mbelling/features-gradle-plugin,error with test,1.8,run time error,,,,,0,8
CurtinFRC/2021-GameChangers:4788,error with test,6.6.1,run time error,,,,,1,8
simplesolutiondev/GradleCreatingExecutableJar,error with test,4.4,no test,,,,,0,4
pulkitent/kafka-demo,error with test,6.0.1,no test,,,,,0,4
IvanS63/angular-spring-security-app,F,,N/A,,,,,0,4
jdiemke/java-web-app,error with test,6.0,no test,,,,,0,4
somepeopleHavingDream/groovy,error with test,6.3,no test,,,,,0,4
vokuznetsov/multi-project-boilerplate,F,6.4,N/A,,,,,0,4
shankarnarayanb/selenium-java,F,,N/A,,,,,0,4
mvmaniac/basic-multi-module,F,8.1.1,N/A,,,,,0,12
FabioBentoLuiz/grpc-vscode,F,6.3,N/A,,,,,0,4
webcerebrium/java-binance-api,F,,N/A,,,,,0,4
matthewprenger/CurseGradle,error with test,6.5.1,no test,,,,,0,4
tomasbjerre/git-changelog-gradle-plugin,error with test,7.6,no test,,,,,1,8
JakeWharton/gradle-like-bazel:com_example_foo_bar@kt_common,error with test,4.8.1,no test,,,,,0,4
JakeWharton/gradle-like-bazel:com_example_foo_bar@kt_jvm,error with test,4.8.1,no test,,,,,0,4
JakeWharton/gradle-like-bazel:com_example_foo_baz@jvm,error with test,4.8.1,no test,,,,,0,4
Jason-Chen-2017/restfeel,error with test,2.14.1,fail to add plugin,,,,,0,8
eataborda/gatling-gradle-scala,error with test,7.4.2,no test,,,,,0,4
benkiefer/gradle-ember-cli-example,F,4.10.2,N/A,,,,,0,4
mrburrito/gradle-aws-apigateway-plugin,F,2.8,N/A,,,,,0,4
leobia/JsGradleCompiler,error with test,6.1,no test,,,,,1,4
steklopod/Java8_gradle_starter,error with test,,run time error,,,,,1,12
amkay/gradle-gitflow,F,2.5,N/A,,,,,0,12
sgeb/gradle-native-artifacts-plugin,F,1.11,N/A,,,,,0,12
renatoathaydes/ceylon-gradle-plugin,error with test,2.9,run time error,,,,,0,8
rwinch/gradle-publish-ossrh-sample,error with test,6.8.1,no test,,,,,0,4
griffio/dagger2-example,F,2.14.1,N/A,,,,,0,4
assertj/assertj-generator-gradle-plugin,error with test,7.6.1,fail to add plugin,,,,,1,8
bertrandmartel/javacard-tutorial,F,3.3,N/A,,,,,0,8
livk-cloud/spring-boot-example,F,8.1.1,N/A,,,,,0,4
protobufel/protobufel-grammar,F,4.0,N/A,,,,,0,4
BrainStone/ANNI:implementations,error with test,4.8,no test,,,,,0,4
BrainStone/ANNI:lib,error with test,4.8,no test,,,,,0,4
jdpgrailsdev/grails-dependency-generator-task,F,,N/A,,,,,0,4
jiaweizhang/hackduke-backend-workshop,F,,N/A,,,,,0,4
ZXingg/blog,error with test,4.5.1,run time error,,,,,3,8
madvay/git-build-info,F,2.4,N/A,,,,,0,4
orb15/embeddedjetty9-spring4,F,,N/A,,,,,0,4
rylitalo/graphql-with-springboot-jpa-example,error with test,3.5.1,run time error,,,,,0,12
kinfra/gradle-presets,error with test,6.7.1,fail to add plugin,,,,,1,4
davejsmith/gradle-jaranalyzer,error with test,1.6,run time error,,,,,0,8
brambolt/gradle-patching,F,6.4,N/A,,,,,0,8
francmarin98/jetbrains-moonlight-theme,error with test,7.1.1,no test,,,,,1,4
adinauer/dependency-graph-creator,F,1.7,N/A,,,,,0,4
Arc-E-Tect/hellocucumber,error with test,5.0,no test,,,,,0,4
spacanowski/variable-management-plugin,F,,N/A,,,,,0,4
msgilligan/gradle-lesscss-plugin,F,,N/A,,,,,0,4
exactpro/sailfish-gradle-plugin,error with test,6.7.1,run time error,,,,,0,12
ogz00/spring-boot-kotlin-elasticsearch-restful,F,3.4.1,N/A,,,,,0,12
spark-teams/jootainer,F,,N/A,,,,,0,4
coollog/micronaut-jib,error with test,4.6,run time error,,,,,0,8
marioluan/java-data-structures,F,,N/A,,,,,0,4
rucek/akka-streams-in-practice-kotlin,F,3.5,N/A,,,,,0,8
hoangbv15/PhantomBlade,F,4.6,N/A,,,,,0,8
outcobra/outstanding-cobra:backend,error with test,6.8.1,fail to add plugin,,,,,1,8
outcobra/outstanding-cobra:frontend,error with test,6.8.1,fail to add plugin,,,,,1,8
soichisumi/Twitter-Clone-Kotlin,F,2.13,N/A,,,,,0,8
dandeyagna/testng-keyword-driven,F,,N/A,,,,,0,4
AperLambda/lambdajcommon,F,,N/A,,,,,0,4
